timestamp;electricityDemand;spaceHeatingDemand;domesticHotWaterDemand
2011-01-01 00:00:00;1.6680000000000001;0.0;0.9079999999999999
2011-01-01 01:00:00;1.6680000000000001;0.0;0.978
2011-01-01 02:00:00;1.6669999999999998;0.0;0.7240000000000001
2011-01-01 03:00:00;1.6669999999999998;0.0;0.763
2011-01-01 04:00:00;1.6669999999999998;0.0;0.764
2011-01-01 05:00:00;3.0010000000000003;0.0;1.125
2011-01-01 06:00:00;11.097999999999999;6.495;2.81
2011-01-01 07:00:00;3.096;12.912;4.712
2011-01-01 08:00:00;1.7630000000000001;14.270999999999999;7.621
2011-01-01 09:00:00;1.7630000000000001;13.482000000000001;7.537000000000001
2011-01-01 10:00:00;1.7619999999999998;12.717;6.787000000000001
2011-01-01 11:00:00;1.7630000000000001;12.162;7.2860000000000005
2011-01-01 12:00:00;11.099;2.2680000000000002;7.367000000000001
2011-01-01 13:00:00;3.096;8.802999999999999;5.869
2011-01-01 14:00:00;1.7619999999999998;10.612;4.707
2011-01-01 15:00:00;1.761;10.334000000000001;3.713
2011-01-01 16:00:00;1.7619999999999998;10.255999999999998;4.709
2011-01-01 17:00:00;3.096;8.488;6.042999999999999
2011-01-01 18:00:00;11.1;1.383;8.374
2011-01-01 19:00:00;13.674000000000001;0.0;6.625
2011-01-01 20:00:00;3.095;8.54;3.719
2011-01-01 21:00:00;3.002;0.0;3.65
2011-01-01 22:00:00;3.002;0.0;2.987
2011-01-01 23:00:00;1.6680000000000001;0.0;1.84
2011-01-02 00:00:00;1.6680000000000001;0.0;1.137
2011-01-02 01:00:00;1.6680000000000001;0.0;0.902
2011-01-02 02:00:00;1.6669999999999998;0.0;0.763
2011-01-02 03:00:00;1.6669999999999998;0.0;0.7390000000000001
2011-01-02 04:00:00;1.6669999999999998;0.0;0.74
2011-01-02 05:00:00;3.0010000000000003;0.0;0.764
2011-01-02 06:00:00;11.097999999999999;9.86;1.9240000000000002
2011-01-02 07:00:00;3.095;15.954;3.8339999999999996
2011-01-02 08:00:00;1.7619999999999998;17.1;6.039
2011-01-02 09:00:00;1.7630000000000001;14.985999999999999;7.954
2011-01-02 10:00:00;1.7630000000000001;14.265;8.782
2011-01-02 11:00:00;1.7630000000000001;13.62;9.242
2011-01-02 12:00:00;11.1;3.884;7.952999999999999
2011-01-02 13:00:00;3.096;10.333;6.849
2011-01-02 14:00:00;1.7619999999999998;11.950999999999999;5.379
2011-01-02 15:00:00;1.7619999999999998;11.552;4.737
2011-01-02 16:00:00;1.761;11.322000000000001;2.7289999999999996
2011-01-02 17:00:00;3.096;9.042;5.106
2011-01-02 18:00:00;11.099;4.06;6.688
2011-01-02 19:00:00;13.767000000000001;1.54;7.242000000000001
2011-01-02 20:00:00;3.095;11.394;3.7460000000000004
2011-01-02 21:00:00;3.002;0.0;3.477
2011-01-02 22:00:00;3.002;0.0;3.2030000000000003
2011-01-02 23:00:00;1.6680000000000001;0.0;1.8419999999999999
2011-01-03 00:00:00;1.6680000000000001;0.0;0.94
2011-01-03 01:00:00;1.6669999999999998;0.0;0.6779999999999999
2011-01-03 02:00:00;1.6669999999999998;0.0;1.072
2011-01-03 03:00:00;1.6669999999999998;0.0;1.073
2011-01-03 04:00:00;1.6669999999999998;0.0;0.7290000000000001
2011-01-03 05:00:00;3.002;0.0;3.773
2011-01-03 06:00:00;11.1;12.491;9.807
2011-01-03 07:00:00;3.097;18.34;7.952999999999999
2011-01-03 08:00:00;1.7619999999999998;19.665;6.5889999999999995
2011-01-03 09:00:00;1.7619999999999998;18.680999999999997;5.029
2011-01-03 10:00:00;1.7619999999999998;17.915;4.446000000000001
2011-01-03 11:00:00;1.7619999999999998;17.19;4.155
2011-01-03 12:00:00;11.099;8.152000000000001;6.2
2011-01-03 13:00:00;3.096;13.948;5.518
2011-01-03 14:00:00;1.761;15.491;3.1839999999999997
2011-01-03 15:00:00;1.761;14.890999999999998;2.7969999999999997
2011-01-03 16:00:00;1.761;14.472999999999999;3.182
2011-01-03 17:00:00;3.096;12.126;5.513999999999999
2011-01-03 18:00:00;11.099;5.355;7.755
2011-01-03 19:00:00;13.767000000000001;2.68;7.853
2011-01-03 20:00:00;3.096;12.465;6.099
2011-01-03 21:00:00;3.003;0.0;4.45
2011-01-03 22:00:00;3.002;0.0;2.513
2011-01-03 23:00:00;1.6680000000000001;0.0;1.94
2011-01-04 00:00:00;1.6680000000000001;0.0;0.941
2011-01-04 01:00:00;1.6669999999999998;0.0;0.679
2011-01-04 02:00:00;1.6669999999999998;0.0;1.078
2011-01-04 03:00:00;1.6669999999999998;0.0;1.079
2011-01-04 04:00:00;1.6669999999999998;0.0;0.733
2011-01-04 05:00:00;3.002;0.0;3.778
2011-01-04 06:00:00;11.1;14.433;9.818999999999999
2011-01-04 07:00:00;3.097;20.022000000000002;7.961
2011-01-04 08:00:00;1.7619999999999998;21.023000000000003;6.593
2011-01-04 09:00:00;1.7619999999999998;20.151;5.034
2011-01-04 10:00:00;1.7619999999999998;18.971;4.448
2011-01-04 11:00:00;1.7619999999999998;17.775;4.155
2011-01-04 12:00:00;11.099;8.494;6.197
2011-01-04 13:00:00;3.096;14.212;5.515
2011-01-04 14:00:00;1.761;15.912;3.1839999999999997
2011-01-04 15:00:00;1.761;15.392000000000001;2.7969999999999997
2011-01-04 16:00:00;1.761;14.972000000000001;3.1830000000000003
2011-01-04 17:00:00;3.096;12.731;5.515
2011-01-04 18:00:00;11.099;5.959;7.757000000000001
2011-01-04 19:00:00;13.767000000000001;3.195;7.854
2011-01-04 20:00:00;3.096;12.784;6.099
2011-01-04 21:00:00;3.003;0.0;4.4510000000000005
2011-01-04 22:00:00;3.002;0.0;2.5140000000000002
2011-01-04 23:00:00;1.6680000000000001;0.0;1.9409999999999998
2011-01-05 00:00:00;1.6680000000000001;0.0;0.941
2011-01-05 01:00:00;1.6669999999999998;0.0;0.6779999999999999
2011-01-05 02:00:00;1.6669999999999998;0.0;1.074
2011-01-05 03:00:00;1.6669999999999998;0.0;1.075
2011-01-05 04:00:00;1.6669999999999998;0.0;0.7290000000000001
2011-01-05 05:00:00;3.002;0.0;3.772
2011-01-05 06:00:00;11.1;13.255999999999998;9.804
2011-01-05 07:00:00;3.097;18.942999999999998;7.949
2011-01-05 08:00:00;1.7619999999999998;19.936;6.582999999999999
2011-01-05 09:00:00;1.7619999999999998;19.065;5.026
2011-01-05 10:00:00;1.7619999999999998;17.926;4.442
2011-01-05 11:00:00;1.7619999999999998;16.651;4.147
2011-01-05 12:00:00;11.099;5.019;6.167999999999999
2011-01-05 13:00:00;3.096;11.072000000000001;5.486000000000001
2011-01-05 14:00:00;1.761;12.548;3.165
2011-01-05 15:00:00;1.761;11.985999999999999;2.78
2011-01-05 16:00:00;1.761;11.944;3.1660000000000004
2011-01-05 17:00:00;3.096;9.735;5.49
2011-01-05 18:00:00;11.099;4.093999999999999;7.7410000000000005
2011-01-05 19:00:00;13.767000000000001;1.244;7.837000000000001
2011-01-05 20:00:00;3.096;10.695;6.084
2011-01-05 21:00:00;3.003;0.0;4.437
2011-01-05 22:00:00;3.002;0.0;2.503
2011-01-05 23:00:00;1.6680000000000001;0.0;1.93
2011-01-06 00:00:00;1.6680000000000001;0.0;0.9329999999999999
2011-01-06 01:00:00;1.6669999999999998;0.0;0.67
2011-01-06 02:00:00;1.6669999999999998;0.0;1.05
