timestamp;electricityDemand;spaceHeatingDemand;domesticHotWaterDemand
2011-01-01 00:00:00;1.594;0.0;0.877
2011-01-01 01:00:00;1.594;0.0;0.9440000000000001
2011-01-01 02:00:00;1.594;0.0;0.705
2011-01-01 03:00:00;1.594;0.0;0.759
2011-01-01 04:00:00;1.594;0.0;0.759
2011-01-01 05:00:00;2.87;0.0;1.084
2011-01-01 06:00:00;10.622;8.312999999999999;2.695
2011-01-01 07:00:00;2.971;14.575999999999999;4.518
2011-01-01 08:00:00;1.6969999999999998;15.835;7.306
2011-01-01 09:00:00;1.6969999999999998;14.907;7.224
2011-01-01 10:00:00;1.6969999999999998;13.905;6.506
2011-01-01 11:00:00;1.6969999999999998;13.185;6.985
2011-01-01 12:00:00;10.623;3.167;7.062
2011-01-01 13:00:00;2.972;9.427999999999999;5.627000000000001
2011-01-01 14:00:00;1.696;10.787;4.513
2011-01-01 15:00:00;1.696;10.854000000000001;3.5610000000000004
2011-01-01 16:00:00;1.696;11.052;4.513999999999999
2011-01-01 17:00:00;2.972;9.34;5.792999999999999
2011-01-01 18:00:00;10.624;2.235;8.027000000000001
2011-01-01 19:00:00;13.073;0.0;6.352
2011-01-01 20:00:00;2.971;9.459;3.5660000000000003
2011-01-01 21:00:00;2.87;0.0;3.4989999999999997
2011-01-01 22:00:00;2.87;0.0;2.865
2011-01-01 23:00:00;1.595;0.0;1.766
2011-01-02 00:00:00;1.594;0.0;1.095
2011-01-02 01:00:00;1.594;0.0;0.872
2011-01-02 02:00:00;1.594;0.0;0.741
2011-01-02 03:00:00;1.594;0.0;0.733
2011-01-02 04:00:00;1.594;0.0;0.7340000000000001
2011-01-02 05:00:00;2.8689999999999998;0.0;0.741
2011-01-02 06:00:00;10.622;11.831;1.847
2011-01-02 07:00:00;2.971;17.772000000000002;3.676
2011-01-02 08:00:00;1.696;18.815;5.787999999999999
2011-01-02 09:00:00;1.6969999999999998;16.535999999999998;7.625
2011-01-02 10:00:00;1.6969999999999998;15.700999999999999;8.418
2011-01-02 11:00:00;1.6969999999999998;14.960999999999999;8.859
2011-01-02 12:00:00;10.623;5.14;7.622999999999999
2011-01-02 13:00:00;2.972;11.491;6.566
2011-01-02 14:00:00;1.696;12.932;5.157
2011-01-02 15:00:00;1.696;12.545;4.542
2011-01-02 16:00:00;1.695;12.401;2.6180000000000003
2011-01-02 17:00:00;2.971;10.133;4.895
2011-01-02 18:00:00;10.623;5.166;6.41
2011-01-02 19:00:00;13.174000000000001;2.6639999999999997;6.94
2011-01-02 20:00:00;2.971;12.45;3.591
2011-01-02 21:00:00;2.87;0.0;3.3339999999999996
2011-01-02 22:00:00;2.87;0.0;3.071
2011-01-02 23:00:00;1.595;0.0;1.768
2011-01-03 00:00:00;1.594;0.0;0.907
2011-01-03 01:00:00;1.594;0.0;0.662
2011-01-03 02:00:00;1.594;0.0;1.067
2011-01-03 03:00:00;1.594;0.0;1.068
2011-01-03 04:00:00;1.594;0.0;0.722
2011-01-03 05:00:00;2.87;0.0;3.6180000000000003
2011-01-03 06:00:00;10.624;14.693;9.398
2011-01-03 07:00:00;2.972;20.371;7.621
2011-01-03 08:00:00;1.6969999999999998;21.596;6.315
2011-01-03 09:00:00;1.696;20.438;4.82
2011-01-03 10:00:00;1.696;19.423;4.262
2011-01-03 11:00:00;1.696;18.496;3.983
2011-01-03 12:00:00;10.623;9.263;5.942
2011-01-03 13:00:00;2.971;14.831;5.287999999999999
2011-01-03 14:00:00;1.695;15.92;3.053
2011-01-03 15:00:00;1.695;15.690999999999999;2.682
2011-01-03 16:00:00;1.695;15.561;3.051
2011-01-03 17:00:00;2.971;13.248;5.285
2011-01-03 18:00:00;10.623;6.412999999999999;7.432
2011-01-03 19:00:00;13.174000000000001;3.765;7.526
2011-01-03 20:00:00;2.972;13.489;5.845
2011-01-03 21:00:00;2.8710000000000004;0.0;4.266
2011-01-03 22:00:00;2.87;0.0;2.411
2011-01-03 23:00:00;1.595;0.0;1.8630000000000002
2011-01-04 00:00:00;1.594;0.0;0.909
2011-01-04 01:00:00;1.594;0.0;0.664
2011-01-04 02:00:00;1.594;0.0;1.072
2011-01-04 03:00:00;1.594;0.0;1.073
2011-01-04 04:00:00;1.594;0.0;0.726
2011-01-04 05:00:00;2.87;0.0;3.622
