timestamp;electricityDemand;spaceHeatingDemand;domesticHotWaterDemand
2011-01-01 00:00:00;5.687;0.0;1.261
2011-01-01 01:00:00;5.687;0.0;1.3630000000000002
2011-01-01 02:00:00;5.687;0.0;1.099
2011-01-01 03:00:00;5.687;0.0;1.247
2011-01-01 04:00:00;5.687;0.0;1.248
2011-01-01 05:00:00;7.983;0.0;1.589
2011-01-01 06:00:00;23.488000000000003;43.677;3.775
2011-01-01 07:00:00;27.003;44.544;6.874
2011-01-01 08:00:00;24.51;44.33;11.215
2011-01-01 09:00:00;24.51;40.953;11.212
2011-01-01 10:00:00;24.51;37.663000000000004;10.124
2011-01-01 11:00:00;24.51;34.476;11.212
2011-01-01 12:00:00;41.949;15.572000000000001;11.343
2011-01-01 13:00:00;27.004;24.719;9.305
2011-01-01 14:00:00;24.509;27.718000000000004;7.271
2011-01-01 15:00:00;24.508000000000003;26.749000000000002;5.92
2011-01-01 16:00:00;24.509;26.201999999999998;7.816
2011-01-01 17:00:00;27.004;24.986;10.54
2011-01-01 18:00:00;41.949;11.702;12.716
2011-01-01 19:00:00;46.996;4.717;9.862
2011-01-01 20:00:00;8.346;32.688;5.119
2011-01-01 21:00:00;7.985;0.0;5.008
2011-01-01 22:00:00;7.984;0.0;4.064
2011-01-01 23:00:00;5.688;0.0;2.472
2011-01-02 00:00:00;5.687;0.0;1.7080000000000002
2011-01-02 01:00:00;5.687;0.0;1.432
2011-01-02 02:00:00;5.687;0.0;1.19
2011-01-02 03:00:00;5.687;0.0;1.156
2011-01-02 04:00:00;5.687;0.0;1.157
2011-01-02 05:00:00;7.983;0.0;1.192
2011-01-02 06:00:00;23.487;56.836999999999996;2.9619999999999997
2011-01-02 07:00:00;8.346;67.45;5.756
2011-01-02 08:00:00;6.051;67.431;9.078
2011-01-02 09:00:00;6.0520000000000005;57.897;12.046
2011-01-02 10:00:00;6.0520000000000005;55.214;13.21
2011-01-02 11:00:00;6.0520000000000005;52.823;13.876
2011-01-02 12:00:00;23.49;31.592;12.043
2011-01-02 13:00:00;8.347999999999999;44.519;10.38
2011-01-02 14:00:00;6.05;46.295;8.054
2011-01-02 15:00:00;6.05;44.801;7.059
2011-01-02 16:00:00;6.0489999999999995;44.18899999999999;4.09
2011-01-02 17:00:00;8.347000000000001;39.939;7.725
2011-01-02 18:00:00;23.49;32.823;10.084
2011-01-02 19:00:00;28.538;28.069000000000003;10.92
