timestamp;electricityDemand;spaceHeatingDemand;domesticHotWaterDemand
2011-01-01 00:00:00;2.543;0.0;1.253
2011-01-01 01:00:00;2.543;0.0;1.3619999999999999
2011-01-01 02:00:00;2.543;0.0;0.951
2011-01-01 03:00:00;2.543;0.0;0.8290000000000001
2011-01-01 04:00:00;2.543;0.0;0.83
2011-01-01 05:00:00;4.578;0.0;1.587
2011-01-01 06:00:00;17.104;43.161;4.075
2011-01-01 07:00:00;4.899;53.233000000000004;6.857
2011-01-01 08:00:00;2.866;53.941;11.104000000000001
2011-01-01 09:00:00;2.866;50.839;10.981
2011-01-01 10:00:00;2.865;47.896;9.888
2011-01-01 11:00:00;2.866;45.657;10.617
2011-01-01 12:00:00;17.105999999999998;28.539;10.735999999999999
2011-01-01 13:00:00;4.899;36.821;8.55
2011-01-01 14:00:00;2.864;38.872;6.852
2011-01-01 15:00:00;2.864;37.869;5.4
2011-01-01 16:00:00;2.864;37.67;6.854
2011-01-01 17:00:00;4.899;34.928000000000004;8.799
2011-01-01 18:00:00;17.107;23.843000000000004;12.2
2011-01-01 19:00:00;21.175;19.555;9.65
2011-01-01 20:00:00;4.898;34.952;5.405
2011-01-01 21:00:00;4.579;0.0;5.301
2011-01-01 22:00:00;4.579;0.0;4.332
2011-01-01 23:00:00;2.544;0.0;2.647
2011-01-02 00:00:00;2.543;0.0;1.604
2011-01-02 01:00:00;2.543;0.0;1.24
2011-01-02 02:00:00;2.543;0.0;1.015
2011-01-02 03:00:00;2.543;0.0;0.813
2011-01-02 04:00:00;2.543;0.0;0.8140000000000001
2011-01-02 05:00:00;4.578;0.0;1.016
2011-01-02 06:00:00;17.104;53.838;2.77
2011-01-02 07:00:00;4.898;63.402;5.567
2011-01-02 08:00:00;2.865;63.503;8.783999999999999
2011-01-02 09:00:00;2.866;55.794;11.588
2011-01-02 10:00:00;2.866;52.967;12.795
2011-01-02 11:00:00;2.867;50.445;13.466
2011-01-02 12:00:00;17.107;33.773;11.587
2011-01-02 13:00:00;4.9;41.922;9.977
2011-01-02 14:00:00;2.865;43.738;7.832000000000001
2011-01-02 15:00:00;2.864;42.198;6.894
2011-01-02 16:00:00;2.863;41.301;3.9560000000000004
2011-01-02 17:00:00;4.899;36.746;7.431
2011-01-02 18:00:00;17.105999999999998;32.481;9.727
2011-01-02 19:00:00;21.175;27.848000000000003;10.534
2011-01-02 20:00:00;4.898;43.528999999999996;5.436
2011-01-02 21:00:00;4.579;0.0;5.045
2011-01-02 22:00:00;4.579;0.0;4.645
2011-01-02 23:00:00;2.544;0.0;2.6489999999999996
2011-01-03 00:00:00;2.543;0.0;1.297
2011-01-03 01:00:00;2.543;0.0;0.851
2011-01-03 02:00:00;2.543;0.0;1.1079999999999999
2011-01-03 03:00:00;2.543;0.0;1.111
2011-01-03 04:00:00;2.543;0.0;0.809
2011-01-03 05:00:00;4.579;0.0;5.478
2011-01-03 06:00:00;17.108;61.282;14.265
2011-01-03 07:00:00;4.9;70.497;11.565
2011-01-03 08:00:00;2.865;71.404;9.578
2011-01-03 09:00:00;2.864;67.661;7.305
2011-01-03 10:00:00;2.864;64.708;6.455
2011-01-03 11:00:00;2.864;61.92100000000001;6.03
2011-01-03 12:00:00;17.105999999999998;46.637;9.01
2011-01-03 13:00:00;4.899;53.326;8.016
2011-01-03 14:00:00;2.864;54.773;4.614
2011-01-03 15:00:00;2.863;52.625;4.048
2011-01-03 16:00:00;2.864;51.262;4.612
2011-01-03 17:00:00;4.899;46.2;8.013
2011-01-03 18:00:00;17.107;35.825;11.279000000000002
2011-01-03 19:00:00;21.175;30.785999999999998;11.421
2011-01-03 20:00:00;4.899;46.342;8.865
2011-01-03 21:00:00;4.58;0.0;6.466
2011-01-03 22:00:00;4.579;0.0;3.635
2011-01-03 23:00:00;2.544;0.0;2.793
2011-01-04 00:00:00;2.543;0.0;1.2990000000000002
2011-01-04 01:00:00;2.543;0.0;0.853
2011-01-04 02:00:00;2.543;0.0;1.114
2011-01-04 03:00:00;2.543;0.0;1.1159999999999999
2011-01-04 04:00:00;2.543;0.0;0.812
2011-01-04 05:00:00;4.579;0.0;5.483
2011-01-04 06:00:00;17.108;66.861;14.275
2011-01-04 07:00:00;4.9;75.559;11.572000000000001
2011-01-04 08:00:00;2.865;75.518;9.581
2011-01-04 09:00:00;2.864;72.469;7.309
2011-01-04 10:00:00;2.864;68.087;6.456
2011-01-04 11:00:00;2.864;63.901;6.029
2011-01-04 12:00:00;17.105999999999998;47.826;9.008
2011-01-04 13:00:00;4.899;54.299;8.013
2011-01-04 14:00:00;2.864;56.34;4.613
2011-01-04 15:00:00;2.863;54.417;4.047
2011-01-04 16:00:00;2.864;52.912;4.612
2011-01-04 17:00:00;4.899;48.272;8.014
2011-01-04 18:00:00;17.107;37.857;11.28
2011-01-04 19:00:00;21.175;32.523;11.422
2011-01-04 20:00:00;4.899;47.433;8.865
2011-01-04 21:00:00;4.58;0.0;6.466
2011-01-04 22:00:00;4.579;0.0;3.636
2011-01-04 23:00:00;2.544;0.0;2.7939999999999996
2011-01-05 00:00:00;2.543;0.0;1.298
2011-01-05 01:00:00;2.543;0.0;0.852
2011-01-05 02:00:00;2.543;0.0;1.111
2011-01-05 03:00:00;2.543;0.0;1.113
2011-01-05 04:00:00;2.543;0.0;0.809
2011-01-05 05:00:00;4.579;0.0;5.478
2011-01-05 06:00:00;17.108;63.269;14.262
2011-01-05 07:00:00;4.9;71.975;11.561
2011-01-05 08:00:00;2.865;71.777;9.573
2011-01-05 09:00:00;2.864;68.492;7.303
2011-01-05 10:00:00;2.864;64.378;6.4510000000000005
2011-01-05 11:00:00;2.864;59.875;6.023
2011-01-05 12:00:00;17.105999999999998;36.728;8.984
2011-01-05 13:00:00;4.899;43.533;7.989
2011-01-05 14:00:00;2.864;44.515;4.596
2011-01-05 15:00:00;2.863;42.604;4.033
2011-01-05 16:00:00;2.864;42.636;4.598
2011-01-05 17:00:00;4.899;38.448;7.992000000000001
2011-01-05 18:00:00;17.107;32.118;11.267000000000001
2011-01-05 19:00:00;21.175;26.467;11.407
2011-01-05 20:00:00;4.899;40.983000000000004;8.852
2011-01-05 21:00:00;4.58;0.0;6.452999999999999
2011-01-05 22:00:00;4.579;0.0;3.625
2011-01-05 23:00:00;2.544;0.0;2.784
2011-01-06 00:00:00;2.543;0.0;1.291
2011-01-06 01:00:00;2.543;0.0;0.843
2011-01-06 02:00:00;2.543;0.0;1.088
2011-01-06 03:00:00;2.543;0.0;1.091
2011-01-06 04:00:00;2.543;0.0;0.7959999999999999
2011-01-06 05:00:00;4.579;0.0;5.457999999999999
2011-01-06 06:00:00;17.108;44.562;14.225
2011-01-06 07:00:00;4.9;53.326;11.527999999999999
2011-01-06 08:00:00;2.865;54.461999999999996;9.546
2011-01-06 09:00:00;2.864;50.982;7.279
2011-01-06 10:00:00;2.864;47.396;6.428999999999999
2011-01-06 11:00:00;2.864;43.11600000000001;6.001
2011-01-06 12:00:00;17.105999999999998;24.340999999999998;8.966000000000001
2011-01-06 13:00:00;4.899;33.825;7.975
2011-01-06 14:00:00;2.864;36.073;4.5889999999999995
