time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus;ground_temp
2021;4;10;13;11.8;326;312;5
2021;4;10;14;12.5;454;388;5
2021;4;10;15;12.6;293;285;5
2021;4;10;16;12.8;242;214;5
2021;4;10;17;12.5;153;142;5
2021;4;10;18;12.4;43;42;5
2021;4;10;19;11.5;5;3;5
2021;4;10;20;11.2;2;1;5
2021;4;10;21;11.4;2;1;5
2021;4;10;22;10.9;2;1;5
2021;4;10;23;11.2;2;1;5
2021;4;11;0;10.8;2;1;5
2021;4;11;1;10.3;3;1;5
2021;4;11;2;9.9;3;1;5
2021;4;11;3;9.4;3;1;5
2021;4;11;4;9.1;2;1;5
2021;4;11;5;8.7;3;2;5
2021;4;11;6;9;48;41;5
2021;4;11;7;10;161;62;5
2021;4;11;8;10.9;390;65;5
2021;4;11;9;11.6;488;82;5
2021;4;11;10;13.3;689;88;5
2021;4;11;11;14.1;720;202;5
2021;4;11;12;15.5;746;242;5
2021;4;11;13;15.7;485;300;5
2021;4;11;14;14.7;199;194;5
2021;4;11;15;14;142;138;5
2021;4;11;16;13.1;47;45;5
2021;4;11;17;12.5;15;14;5
2021;4;11;18;11.5;9;7;5
2021;4;11;19;10.8;3;1;5
2021;4;11;20;10;3;1;5
2021;4;11;21;8.6;3;2;5
2021;4;11;22;7.5;3;2;5
2021;4;11;23;6.4;2;1;5
2021;4;12;0;5.5;2;1;5
2021;4;12;1;5;3;1;5
2021;4;12;2;3.8;3;2;5
2021;4;12;3;2.6;3;2;5
2021;4;12;4;2.8;2;1;5
2021;4;12;5;2.9;3;1;5
2021;4;12;6;2.8;10;9;5
2021;4;12;7;2.9;43;42;5
2021;4;12;8;3.3;115;114;5
2021;4;12;9;4.1;290;278;5
2021;4;12;10;4.6;371;347;5
2021;4;12;11;5.6;492;384;5
2021;4;12;12;5.5;287;254;5
2021;4;12;13;5.1;185;180;5
2021;4;12;14;6.1;410;368;5
2021;4;12;15;6.9;549;265;5
2021;4;12;16;7.3;457;124;5
2021;4;12;17;7.4;283;79;5
2021;4;12;18;6.5;91;43;5
2021;4;12;19;5.2;9;7;5
2021;4;12;20;4.1;3;1;5
2021;4;12;21;3.7;3;1;5
2021;4;12;22;3.2;3;1;5
2021;4;12;23;2.9;3;1;5
2021;4;13;0;2.8;3;1;5
2021;4;13;1;2.5;3;1;5
2021;4;13;2;2.5;2;1;5
2021;4;13;3;2;3;1;5
2021;4;13;4;2;3;1;5
2021;4;13;5;1.8;4;3;5
2021;4;13;6;1.8;60;27;5
2021;4;13;7;3.5;244;46;5
2021;4;13;8;4.6;437;58;5
2021;4;13;9;5.9;603;77;5
2021;4;13;10;7.3;735;85;5
2021;4;13;11;8.3;803;123;5
2021;4;13;12;8.9;809;255;5
2021;4;13;13;8.2;482;282;5
2021;4;13;14;8.5;540;249;5
2021;4;13;15;8.5;455;183;5
2021;4;13;16;8.4;351;137;5
2021;4;13;17;8.2;267;70;5
2021;4;13;18;6.9;89;39;5
2021;4;13;19;5.4;7;5;5
2021;4;13;20;4.6;3;1;5
2021;4;13;21;3.8;3;1;5
2021;4;13;22;3.4;3;1;5
2021;4;13;23;3.1;3;1;5
2021;4;14;0;2.7;3;1;5
2021;4;14;1;2.2;3;1;5
2021;4;14;2;1.8;3;1;5
2021;4;14;3;1.8;3;1;5
2021;4;14;4;1.3;3;1;5
2021;4;14;5;1.3;4;3;5
2021;4;14;6;1.4;59;25;5
2021;4;14;7;2.4;247;53;5
2021;4;14;8;4;439;67;5
2021;4;14;9;5.5;611;90;5
2021;4;14;10;6.2;778;136;5
2021;4;14;11;6.7;682;178;5
2021;4;14;12;8.3;660;175;5
2021;4;14;13;9;672;183;5
2021;4;14;14;8.8;480;272;5
2021;4;14;15;9;398;236;5
2021;4;14;16;9.3;459;106;5
2021;4;14;17;8.9;252;65;5
2021;4;14;18;8.1;90;37;5
2021;4;14;19;6.6;7;6;5
2021;4;14;20;5.5;3;1;5
2021;4;14;21;4.6;3;1;5
2021;4;14;22;4;3;1;5
2021;4;14;23;3.5;3;1;5
2021;4;15;0;3;3;1;5
2021;4;15;1;2.6;3;1;5
2021;4;15;2;2.2;3;1;5
2021;4;15;3;1.9;3;1;5
2021;4;15;4;1.6;3;1;5
2021;4;15;5;1.3;5;3;5
2021;4;15;6;1.3;62;31;5
2021;4;15;7;2.4;248;61;5
2021;4;15;8;3.8;437;79;5
2021;4;15;9;5.1;603;99;5
2021;4;15;10;6.8;746;117;5
2021;4;15;11;7.9;837;151;5
2021;4;15;12;8.7;911;167;5
2021;4;15;13;9.2;823;161;5
2021;4;15;14;9;541;262;5
2021;4;15;15;8.8;434;202;5
2021;4;15;16;8.8;342;145;5
2021;4;15;17;7.9;144;105;5
2021;4;15;18;7.4;89;53;5
2021;4;15;19;6.2;8;7;5
2021;4;15;20;5.7;3;1;5
2021;4;15;21;4.9;3;1;5
2021;4;15;22;4.2;3;1;5
2021;4;15;23;3.9;3;1;5
2021;4;16;0;3.6;3;1;5
2021;4;16;1;3.3;3;1;5
2021;4;16;2;2.9;3;1;5
2021;4;16;3;2.8;3;1;5
2021;4;16;4;2.4;3;1;5
2021;4;16;5;2;6;4;5
2021;4;16;6;1.7;75;57;5
2021;4;16;7;2.7;267;94;5
2021;4;16;8;4.3;437;86;5
2021;4;16;9;5.6;603;102;5
2021;4;16;10;6.8;677;134;5
2021;4;16;11;6.8;797;160;5
2021;4;16;12;8.6;781;141;5
2021;4;16;13;10;790;136;5
2021;4;16;14;10.6;753;125;5
2021;4;16;15;10.9;631;110;5
2021;4;16;16;10.7;493;120;5
2021;4;16;17;10.2;330;132;5
2021;4;16;18;9.2;101;48;5
2021;4;16;19;7.9;9;7;5
2021;4;16;20;6.8;3;2;5
2021;4;16;21;5.7;3;1;5
2021;4;16;22;5;3;1;5
2021;4;16;23;4.5;3;1;5
2021;4;17;0;3.9;3;1;5
2021;4;17;1;3.2;3;1;5
2021;4;17;2;2.8;3;1;5
2021;4;17;3;2.4;3;1;5
2021;4;17;4;2;3;1;5
2021;4;17;5;1.5;6;5;5
2021;4;17;6;1.7;67;38;5
2021;4;17;7;2.8;247;80;5
2021;4;17;8;4.3;444;97;5
2021;4;17;9;6;608;113;5
2021;4;17;10;6.5;630;129;5
2021;4;17;11;8.2;789;144;5
2021;4;17;12;9.6;759;155;5
2021;4;17;13;10.4;546;157;5
2021;4;17;14;11.3;766;156;5
2021;4;17;15;11.5;628;116;5
2021;4;17;16;11.4;467;84;5
2021;4;17;17;11;277;69;5
2021;4;17;18;9.7;96;44;5
2021;4;17;19;8.4;9;7;5
2021;4;17;20;7.7;3;1;5
2021;4;17;21;7.1;3;1;5
2021;4;17;22;6.7;3;1;5
2021;4;17;23;6.3;3;1;5
2021;4;18;0;5.9;3;1;5
2021;4;18;1;5.6;3;1;5
2021;4;18;2;5.2;2;1;5
2021;4;18;3;5.1;2;1;5
2021;4;18;4;5.1;2;1;5
2021;4;18;5;5.2;6;5;5
2021;4;18;6;4.9;38;37;5
2021;4;18;7;5.4;115;112;5
2021;4;18;8;6.3;193;170;5
2021;4;18;9;7.3;316;281;5
2021;4;18;10;8.6;601;266;5
2021;4;18;11;9.7;584;292;5
2021;4;18;12;9.5;349;268;5
2021;4;18;13;10.1;224;211;5
2021;4;18;14;10.3;317;246;5
2021;4;18;15;10.1;281;213;5
2021;4;18;16;10.3;216;164;5
2021;4;18;17;10.2;96;93;5
2021;4;18;18;9.4;67;56;5
2021;4;18;19;8.6;11;10;5
2021;4;18;20;7.9;3;1;5
2021;4;18;21;7.1;3;2;5
2021;4;18;22;7;2;1;5
2021;4;18;23;6.4;3;1;5
2021;4;19;0;6;3;1;5
2021;4;19;1;5.4;3;1;5
2021;4;19;2;4.9;3;1;5
2021;4;19;3;4.6;2;1;5
2021;4;19;4;4.6;2;1;5
2021;4;19;5;4;5;4;5
2021;4;19;6;3.8;77;32;5
2021;4;19;7;5.4;261;68;5
2021;4;19;8;6.3;341;107;5
2021;4;19;9;6.8;602;130;5
2021;4;19;10;7.6;676;130;5
2021;4;19;11;9;861;175;5
2021;4;19;12;10.1;879;189;5
2021;4;19;13;10.9;769;224;5
2021;4;19;14;12.1;769;235;5
2021;4;19;15;12.7;459;302;5
2021;4;19;16;13.2;304;207;5
2021;4;19;17;13.9;276;128;5
2021;4;19;18;12.7;51;44;5
2021;4;19;19;11.7;8;7;5
2021;4;19;20;10.9;3;2;5
2021;4;19;21;9.8;3;1;5
2021;4;19;22;9.4;3;1;5
2021;4;19;23;8.9;2;1;5
2021;4;20;0;7.9;3;2;5
2021;4;20;1;7.3;3;2;5
2021;4;20;2;6.2;3;2;5
2021;4;20;3;5.8;2;1;5
2021;4;20;4;5.4;3;1;5
2021;4;20;5;5;6;5;5
2021;4;20;6;5.3;79;29;5
2021;4;20;7;7.1;264;56;5
2021;4;20;8;7.6;445;71;5
2021;4;20;9;8.5;611;87;5
2021;4;20;10;9.4;738;99;5
2021;4;20;11;10.6;824;113;5
2021;4;20;12;11.6;857;114;5
2021;4;20;13;13;874;149;5
2021;4;20;14;13.6;798;154;5
2021;4;20;15;14.7;657;117;5
2021;4;20;16;15.3;503;100;5
2021;4;20;17;15.4;297;79;5
2021;4;20;18;15.1;106;48;5
2021;4;20;19;13.8;8;7;5
2021;4;20;20;12;3;2;5
2021;4;20;21;11.9;2;1;5
2021;4;20;22;10.9;3;1;5
2021;4;20;23;9.8;3;2;5
2021;4;21;0;9;2;1;5
2021;4;21;1;8.8;2;1;5
2021;4;21;2;8;3;2;5
2021;4;21;3;7.5;3;1;5
2021;4;21;4;7.1;3;1;5
2021;4;21;5;7.1;11;10;5
2021;4;21;6;7.9;97;80;5
2021;4;21;7;8.8;155;148;5
2021;4;21;8;9.3;224;203;5
2021;4;21;9;10.2;372;311;5
2021;4;21;10;11.4;539;353;5
2021;4;21;11;12.4;789;304;5
2021;4;21;12;13.2;829;226;5
2021;4;21;13;13;725;330;5
2021;4;21;14;13.2;499;334;5
2021;4;21;15;13.4;323;307;5
2021;4;21;16;13.6;168;163;5
2021;4;21;17;13;112;105;5
2021;4;21;18;13.1;122;82;5
2021;4;21;19;12.1;10;9;5
2021;4;21;20;11.1;3;2;5
2021;4;21;21;9.9;3;2;5
2021;4;21;22;9.1;3;1;5
2021;4;21;23;8.6;3;1;5
2021;4;22;0;8.2;3;1;5
2021;4;22;1;8.2;2;1;5
2021;4;22;2;7.4;3;1;5
2021;4;22;3;6.9;3;1;5
2021;4;22;4;6.6;3;1;5
2021;4;22;5;6.7;7;6;5
2021;4;22;6;7.2;84;32;5
2021;4;22;7;8.7;268;61;5
2021;4;22;8;9.3;447;78;5
2021;4;22;9;10.1;608;97;5
2021;4;22;10;11.6;742;109;5
2021;4;22;11;12.4;831;123;5
2021;4;22;12;13.8;784;120;5
2021;4;22;13;15.7;722;163;5
2021;4;22;14;17.6;615;153;5
2021;4;22;15;19;649;130;5
2021;4;22;16;18.8;477;89;5
2021;4;22;17;18.2;294;68;5
2021;4;22;18;17.3;109;41;5
2021;4;22;19;15.6;11;9;5
2021;4;22;20;14.5;2;1;5
2021;4;22;21;13.4;3;1;5
2021;4;22;22;12.6;2;1;5
2021;4;22;23;12.1;2;1;5
2021;4;23;0;11.9;2;1;5
2021;4;23;1;11.4;3;1;5
2021;4;23;2;10.2;3;2;5
2021;4;23;3;9.1;3;1;5
2021;4;23;4;8.3;3;2;5
2021;4;23;5;7.9;7;6;5
2021;4;23;6;8.2;89;31;5
2021;4;23;7;9.1;279;57;5
2021;4;23;8;10;462;73;5
2021;4;23;9;10.1;625;92;5
2021;4;23;10;11;759;100;5
2021;4;23;11;12.2;843;109;5
2021;4;23;12;13.5;866;98;5
2021;4;23;13;15.3;850;99;5
2021;4;23;14;16.1;776;104;5
2021;4;23;15;17.2;642;95;5
2021;4;23;16;18.8;485;77;5
2021;4;23;17;19.4;300;66;5
2021;4;23;18;18.4;117;44;5
2021;4;23;19;16.9;14;11;5
2021;4;23;20;15.7;2;1;5
2021;4;23;21;14.9;2;1;5
2021;4;23;22;13.6;3;2;5
2021;4;23;23;13;2;1;5
2021;4;24;0;11.9;3;1;5
2021;4;24;1;10.5;3;1;5
2021;4;24;2;9.6;3;2;5
2021;4;24;3;8.9;2;1;5
2021;4;24;4;8.7;2;1;5
2021;4;24;5;8.3;8;7;5
2021;4;24;6;8.8;93;31;5
2021;4;24;7;10.3;285;57;5
2021;4;24;8;11;464;71;5
2021;4;24;9;12;627;90;5
2021;4;24;10;13;761;99;5
2021;4;24;11;14.5;842;104;5
2021;4;24;12;15.8;868;94;5
2021;4;24;13;17.3;850;98;5
2021;4;24;14;18.5;767;101;5
2021;4;24;15;19;640;94;5
2021;4;24;16;19;477;79;5
2021;4;24;17;19.6;298;67;5
2021;4;24;18;19.7;74;38;5
2021;4;24;19;17.9;10;8;5
2021;4;24;20;16.6;3;1;5
2021;4;24;21;15.9;2;1;5
2021;4;24;22;15.4;3;2;5
2021;4;24;23;14.6;2;1;5
2021;4;25;0;13.4;2;1;5
2021;4;25;1;12.4;3;1;5
2021;4;25;2;12.1;2;1;5
2021;4;25;3;11.2;2;1;5
2021;4;25;4;11;2;1;5
2021;4;25;5;11;11;10;5
2021;4;25;6;11;96;39;5
2021;4;25;7;12.6;267;70;5
2021;4;25;8;13.1;464;82;5
2021;4;25;9;14.2;627;95;5
2021;4;25;10;15;769;105;5
2021;4;25;11;16.1;848;108;5
2021;4;25;12;17.9;857;114;5
2021;4;25;13;18.5;830;117;5
2021;4;25;14;19.6;764;133;5
2021;4;25;15;20.2;632;154;5
2021;4;25;16;21;435;146;5
2021;4;25;17;21.1;220;153;5
2021;4;25;18;19.8;79;76;5
2021;4;25;19;18.3;10;9;5
2021;4;25;20;16.9;3;1;5
2021;4;25;21;16;3;1;5
2021;4;25;22;15.6;2;1;5
2021;4;25;23;15;3;1;5
2021;4;26;0;13.9;3;1;5
2021;4;26;1;13.2;3;1;5
2021;4;26;2;12.4;3;1;5
2021;4;26;3;12;2;1;5
2021;4;26;4;11.7;2;1;5
2021;4;26;5;11.2;6;4;5
2021;4;26;6;11.1;39;38;5
2021;4;26;7;11.4;115;111;5
2021;4;26;8;11.5;191;184;5
2021;4;26;9;10.9;337;293;5
2021;4;26;10;11.6;514;371;5
2021;4;26;11;12;622;368;5
2021;4;26;12;12.1;523;431;5
2021;4;26;13;13;483;428;5
2021;4;26;14;13.7;504;422;5
2021;4;26;15;14.8;459;360;5
2021;4;26;16;14.4;234;229;5
2021;4;26;17;15;196;166;5
2021;4;26;18;14.8;113;98;5
2021;4;26;19;14;18;17;5
2021;4;26;20;14.2;2;1;5
2021;4;26;21;14;2;1;5
2021;4;26;22;14;3;1;5
2021;4;26;23;13;3;1;5
2021;4;27;0;12.1;3;1;5
2021;4;27;1;11.1;3;1;5
2021;4;27;2;10.9;2;1;5
2021;4;27;3;10.9;2;1;5
2021;4;27;4;10.4;2;1;5
2021;4;27;5;10.4;16;14;5
2021;4;27;6;10.3;69;67;5
2021;4;27;7;10.7;153;146;5
2021;4;27;8;11.3;453;123;5
2021;4;27;9;11.8;630;105;5
2021;4;27;10;12.5;769;109;5
2021;4;27;11;13.3;852;114;5
2021;4;27;12;14.8;866;114;5
2021;4;27;13;16;852;115;5
2021;4;27;14;16.6;770;125;5
2021;4;27;15;17.1;647;122;5
2021;4;27;16;18.2;488;112;5
2021;4;27;17;18.5;294;141;5
2021;4;27;18;18.1;70;61;5
2021;4;27;19;17.4;13;11;5
2021;4;27;20;16.2;3;2;5
2021;4;27;21;15.2;2;1;5
2021;4;27;22;15.2;2;1;5
2021;4;27;23;15.2;3;1;5
2021;4;28;0;14.4;2;1;5
2021;4;28;1;14.2;2;1;5
2021;4;28;2;13.9;2;1;5
2021;4;28;3;13.7;2;1;5
2021;4;28;4;14.1;2;1;5
2021;4;28;5;12.9;8;7;5
2021;4;28;6;12.8;44;43;5
2021;4;28;7;13.6;142;138;5
2021;4;28;8;14.2;281;248;5
2021;4;28;9;14.4;397;298;5
2021;4;28;10;14.1;579;336;5
2021;4;28;11;14.5;605;341;5
2021;4;28;12;14;403;370;5
2021;4;28;13;13.9;232;226;5
2021;4;28;14;13.7;233;229;5
2021;4;28;15;14.2;135;132;5
2021;4;28;16;14.2;102;101;5
2021;4;28;17;13;43;42;5
2021;4;28;18;12.3;30;29;5
2021;4;28;19;12.2;4;3;5
2021;4;28;20;12.3;2;1;5
2021;4;28;21;12;3;1;5
2021;4;28;22;11.4;2;1;5
2021;4;28;23;11.2;2;1;5
2021;4;29;0;11.1;2;1;5
2021;4;29;1;10.8;2;1;5
2021;4;29;2;10.3;2;1;5
2021;4;29;3;10.4;2;1;5
2021;4;29;4;10.4;2;1;5
2021;4;29;5;10.2;9;8;5
2021;4;29;6;10.3;75;73;5
2021;4;29;7;10.9;139;136;5
2021;4;29;8;11.2;214;208;5
2021;4;29;9;11.5;301;287;5
2021;4;29;10;12;464;370;5
2021;4;29;11;12.6;344;335;5
2021;4;29;12;13.2;553;448;5
2021;4;29;13;13.5;415;387;5
2021;4;29;14;13.4;209;206;5
2021;4;29;15;13.9;166;163;5
2021;4;29;16;14;140;138;5
2021;4;29;17;13.3;80;78;5
2021;4;29;18;12;44;42;5
2021;4;29;19;12.1;6;4;5
2021;4;29;20;11.9;2;1;5
2021;4;29;21;11.7;2;1;5
2021;4;29;22;11.6;2;1;5
2021;4;29;23;11.4;2;1;5
2021;4;30;0;11.3;2;1;5
2021;4;30;1;11.1;2;1;5
2021;4;30;2;11.1;2;1;5
2021;4;30;3;10.7;3;2;5
2021;4;30;4;10.2;2;1;5
2021;4;30;5;10.1;14;12;5
2021;4;30;6;10.5;43;42;5
2021;4;30;7;10.6;77;75;5
2021;4;30;8;11.3;311;255;5
2021;4;30;9;11.1;105;104;5
2021;4;30;10;10.2;76;75;5
2021;4;30;11;9.8;101;99;5
2021;4;30;12;9.7;82;81;5
2021;4;30;13;10;104;103;5
2021;4;30;14;9.9;78;77;5
2021;4;30;15;9.9;71;70;5
2021;4;30;16;9.6;50;49;5
2021;4;30;17;9.7;62;61;5
2021;4;30;18;9.4;44;43;5
2021;4;30;19;9.6;8;6;5
2021;4;30;20;9.5;2;1;5
2021;4;30;21;9.5;2;1;5
2021;4;30;22;9.5;2;1;5
2021;4;30;23;9.7;2;1;5
2021;5;1;0;9.6;2;1;5
2021;5;1;1;9.7;2;1;5
2021;5;1;2;9.6;3;1;5
2021;5;1;3;9.6;2;1;5
2021;5;1;4;9.2;3;1;5
2021;5;1;5;9.1;4;3;5
2021;5;1;6;9.1;23;22;5
2021;5;1;7;9.2;38;37;5
2021;5;1;8;9.4;44;43;5
2021;5;1;9;9.5;67;66;5
2021;5;1;10;9.2;109;108;5
2021;5;1;11;9.2;76;75;5
2021;5;1;12;8.9;99;98;5
2021;5;1;13;8.8;112;111;5
2021;5;1;14;8.9;111;110;5
2021;5;1;15;8.7;76;75;5
2021;5;1;16;9.1;76;75;5
2021;5;1;17;8.9;36;35;5
2021;5;1;18;8.5;16;15;5
2021;5;1;19;8.2;5;3;5
2021;5;1;20;7.6;2;1;5
2021;5;1;21;7;2;1;5
2021;5;1;22;6.6;2;1;5
2021;5;1;23;6.6;2;1;5
2021;5;2;0;6.4;2;1;5
2021;5;2;1;6.3;2;1;5
2021;5;2;2;6.3;2;1;5
2021;5;2;3;6.3;2;1;5
2021;5;2;4;6.1;2;1;5
2021;5;2;5;6.1;8;7;5
2021;5;2;6;6.2;60;50;5
2021;5;2;7;6.9;168;153;5
2021;5;2;8;8.3;372;311;5
2021;5;2;9;8.7;489;240;5
2021;5;2;10;9.1;509;302;5
2021;5;2;11;9.1;457;324;5
2021;5;2;12;9;423;390;5
2021;5;2;13;10;623;472;5
2021;5;2;14;9.7;231;217;5
2021;5;2;15;9.7;391;271;5
2021;5;2;16;9.5;187;140;5
2021;5;2;17;9;162;138;5
2021;5;2;18;9.1;61;56;5
2021;5;2;19;7.2;30;26;5
2021;5;2;20;6.4;3;1;5
2021;5;2;21;5.9;3;1;5
2021;5;2;22;5.4;2;1;5
2021;5;2;23;5.4;2;1;5
2021;5;3;0;5.7;2;1;5
2021;5;3;1;5.6;3;1;5
2021;5;3;2;4.9;3;1;5
2021;5;3;3;4.4;3;1;5
2021;5;3;4;4.1;3;1;5
2021;5;3;5;4;14;12;5
2021;5;3;6;5;132;38;5
2021;5;3;7;7.1;329;61;5
2021;5;3;8;7.6;513;73;5
2021;5;3;9;8.1;675;102;5
2021;5;3;10;8.9;821;123;5
2021;5;3;11;9.8;897;117;5
2021;5;3;12;10.6;919;101;5
2021;5;3;13;12;904;83;5
2021;5;3;14;12.7;820;83;5
2021;5;3;15;13.2;691;77;5
2021;5;3;16;13.8;524;62;5
2021;5;3;17;14;345;53;5
2021;5;3;18;14;152;35;5
2021;5;3;19;12.2;21;13;5
2021;5;3;20;10.4;3;1;5
2021;5;3;21;9.7;3;1;5
2021;5;3;22;9.5;2;1;5
2021;5;3;23;10.1;2;1;5
2021;5;4;0;10;2;1;5
2021;5;4;1;9.6;2;1;5
2021;5;4;2;8.1;3;2;5
2021;5;4;3;8;2;1;5
2021;5;4;4;8.5;3;1;5
2021;5;4;5;8.1;22;20;5
2021;5;4;6;9.2;121;92;5
2021;5;4;7;10.2;210;183;5
2021;5;4;8;10.8;238;216;5
2021;5;4;9;12;324;320;5
2021;5;4;10;13.4;238;232;5
2021;5;4;11;13.3;153;142;5
2021;5;4;12;14;284;266;5
2021;5;4;13;15;299;290;5
2021;5;4;14;16.2;606;403;5
2021;5;4;15;16.7;511;340;5
2021;5;4;16;16.5;301;249;5
2021;5;4;17;16.1;71;68;5
2021;5;4;18;15.5;22;20;5
2021;5;4;19;15.2;11;10;5
2021;5;4;20;14.3;3;2;5
2021;5;4;21;11.9;3;2;5
2021;5;4;22;11.6;2;1;5
2021;5;4;23;12.1;2;1;5
2021;5;5;0;12.1;2;1;5
2021;5;5;1;12;2;1;5
2021;5;5;2;11.4;3;2;5
2021;5;5;3;10.7;2;1;5
2021;5;5;4;10.3;3;2;5
2021;5;5;5;9.4;3;2;5
2021;5;5;6;9.3;17;16;5
2021;5;5;7;8.8;49;48;5
2021;5;5;8;8.8;112;108;5
2021;5;5;9;9.6;183;173;5
2021;5;5;10;10.1;250;173;5
2021;5;5;11;11.1;513;223;5
2021;5;5;12;11.3;600;204;5
2021;5;5;13;12.9;924;133;5
2021;5;5;14;13.3;862;191;5
2021;5;5;15;13.5;730;125;5
2021;5;5;16;13.5;537;120;5
2021;5;5;17;13;308;156;5
2021;5;5;18;12.2;115;106;5
2021;5;5;19;11.4;19;18;5
2021;5;5;20;10.9;2;1;5
2021;5;5;21;9.9;3;1;5
2021;5;5;22;9.6;2;1;5
2021;5;5;23;8.5;3;2;5
2021;5;6;0;7.8;3;1;5
2021;5;6;1;7.2;3;1;5
2021;5;6;2;6.6;3;1;5
2021;5;6;3;6.8;2;1;5
2021;5;6;4;7;3;1;5
2021;5;6;5;7.3;16;14;5
2021;5;6;6;8;75;75;5
2021;5;6;7;8.4;118;117;5
2021;5;6;8;8.7;160;156;5
2021;5;6;9;8.9;78;77;5
2021;5;6;10;9.1;79;78;5
2021;5;6;11;8.4;100;100;5
2021;5;6;12;8.4;82;81;5
2021;5;6;13;8.3;80;79;5
2021;5;6;14;8.5;51;50;5
2021;5;6;15;8.8;37;36;5
2021;5;6;16;9.1;26;25;5
2021;5;6;17;9.7;10;9;5
2021;5;6;18;10.6;9;8;5
2021;5;6;19;10.4;4;2;5
2021;5;6;20;11;2;1;5
2021;5;6;21;10.2;3;2;5
2021;5;6;22;9.8;2;1;5
2021;5;6;23;9.9;2;1;5
2021;5;7;0;10;2;1;5
2021;5;7;1;9.9;2;1;5
2021;5;7;2;9.9;3;2;5
2021;5;7;3;10.2;2;1;5
2021;5;7;4;10.2;2;1;5
2021;5;7;5;10.3;7;6;5
2021;5;7;6;9.3;24;23;5
2021;5;7;7;9.2;53;52;5
2021;5;7;8;9.5;44;43;5
2021;5;7;9;9.7;77;75;5
2021;5;7;10;10;159;154;5
2021;5;7;11;10.8;375;351;5
2021;5;7;12;10.1;293;283;5
2021;5;7;13;11.1;396;334;5
2021;5;7;14;12.1;695;227;5
2021;5;7;15;11.9;331;165;5
2021;5;7;16;12.3;425;164;5
2021;5;7;17;12.1;225;122;5
2021;5;7;18;11.9;145;93;5
2021;5;7;19;11.1;35;24;5
2021;5;7;20;10.3;2;1;5
2021;5;7;21;9.9;3;1;5
2021;5;7;22;8.8;3;2;5
2021;5;7;23;8.2;2;1;5
2021;5;8;0;7.4;3;1;5
2021;5;8;1;7.1;3;1;5
2021;5;8;2;6.5;3;1;5
2021;5;8;3;6.5;2;1;5
2021;5;8;4;6.3;3;2;5
2021;5;8;5;6;18;15;5
2021;5;8;6;7.3;155;55;5
2021;5;8;7;9;263;188;5
2021;5;8;8;9.6;481;106;5
2021;5;8;9;10.1;668;83;5
2021;5;8;10;10.9;796;95;5
2021;5;8;11;13.1;854;133;5
2021;5;8;12;13.9;833;177;5
2021;5;8;13;15.7;886;172;5
2021;5;8;14;17;854;144;5
2021;5;8;15;17.1;550;323;5
2021;5;8;16;18.4;451;138;5
2021;5;8;17;19.3;348;52;5
2021;5;8;18;19.5;158;35;5
2021;5;8;19;17.8;22;14;5
2021;5;8;20;17;2;1;5
2021;5;8;21;16.5;2;1;5
2021;5;8;22;15.7;3;1;5
2021;5;8;23;14.8;3;1;5
2021;5;9;0;14.3;2;1;5
2021;5;9;1;14.3;2;1;5
2021;5;9;2;14.8;2;1;5
2021;5;9;3;13.8;3;2;5
2021;5;9;4;12.6;3;2;5
2021;5;9;5;12.9;19;17;5
2021;5;9;6;14;168;49;5
2021;5;9;7;15.6;285;96;5
2021;5;9;8;16.1;518;189;5
2021;5;9;9;16.7;552;283;5
2021;5;9;10;18.4;833;210;5
2021;5;9;11;18.6;845;201;5
2021;5;9;12;20.2;906;145;5
2021;5;9;13;21.3;845;239;5
2021;5;9;14;23.9;837;186;5
2021;5;9;15;24.5;608;207;5
2021;5;9;16;24.5;469;181;5
2021;5;9;17;24.8;260;153;5
2021;5;9;18;23.9;87;73;5
2021;5;9;19;22;23;18;5
2021;5;9;20;21.5;2;1;5
2021;5;9;21;21.5;2;1;5
2021;5;9;22;21.2;2;1;5
2021;5;9;23;20.9;2;1;5
2021;5;10;0;20.1;2;1;5
2021;5;10;1;18.1;3;2;5
2021;5;10;2;19.4;2;1;5
2021;5;10;3;18.4;3;2;5
2021;5;10;4;17.8;2;1;5
2021;5;10;5;16.8;6;5;5
2021;5;10;6;16;12;10;5
2021;5;10;7;15.2;17;16;5
2021;5;10;8;14.8;17;16;5
2021;5;10;9;14.4;46;45;5
2021;5;10;10;14.5;78;77;5
2021;5;10;11;14.4;89;88;5
2021;5;10;12;14.5;101;100;5
2021;5;10;13;14.7;90;89;5
2021;5;10;14;15;68;67;5
2021;5;10;15;14.1;51;50;5
2021;5;10;16;13.3;41;40;5
2021;5;10;17;13.7;30;29;5
2021;5;10;18;13.7;12;11;5
2021;5;10;19;13.7;6;5;5
2021;5;10;20;13.6;2;1;5
2021;5;10;21;13.4;3;1;5
2021;5;10;22;12.7;2;1;5
2021;5;10;23;12;3;2;5
2021;5;11;0;11.3;2;1;5
2021;5;11;1;10.9;2;1;5
2021;5;11;2;10.8;3;2;5
2021;5;11;3;10.7;2;1;5
2021;5;11;4;10.8;2;1;5
2021;5;11;5;10.9;10;9;5
2021;5;11;6;11;13;12;5
2021;5;11;7;10.3;17;16;5
2021;5;11;8;10.3;109;105;5
2021;5;11;9;10.8;225;212;5
2021;5;11;10;11.8;467;379;5
2021;5;11;11;12;316;304;5
2021;5;11;12;12.2;454;376;5
