;bld_name;Techno;latitude;longitude;bld_azimut;cll_azimut;tilt;row_dist;N_panel;ratio;cll_layout;cll_alignment;Optimal tilt or max4dist;el cover ratio;el coverage;el production;el demand;th cover ratio;th coverage;th production;th demand
36;0;PV;46.5098019;6.6617476;60.0;60.0;56.0;1.9474362787374955;32.0;0.3950617283950617;portrait;long;tilt+30;0.20677367959182064;9750.178632287058;13469.037041123102;47153.867221081004;0.0;0.0;0.0;83274.02166324301
37;0;ST;46.5098019;6.6617476;60.0;60.0;56.0;1.9474362787374955;32.0;0.3950617283950617;portrait;long;tilt+30;0.0;0.0;0.0;19395.86;0.17296007293562515;14403.08086051734;43874.247166064466;83274.02166324301
38;0;PVT;46.5098019;6.6617476;60.0;60.0;56.0;1.9474362787374955;32.0;0.3950617283950617;portrait;long;tilt+30;0.5471189016673896;22002.03943754944;13469037.0411231;40214.36541581075;0.2118137955713644;17638.586600983526;53876.148164492406;83274.02166324301
39;0;PV;46.5098019;6.6617476;60.0;-30.0;35.0;1.3473497435543966;32.0;0.3950617283950617;portrait;short;tilt;0.20131769578336856;9492.90789622294;14193.214993349398;47153.867221081004;0.0;0.0;0.0;83274.02166324301
40;0;ST;46.5098019;6.6617476;60.0;-30.0;35.0;1.3473497435543966;32.0;0.3950617283950617;portrait;short;tilt;0.0;0.0;0.0;19395.86;0.1576656549968931;13129.453169760676;46482.91332590039;83274.02166324301
41;0;PVT;46.5098019;6.6617476;60.0;-30.0;35.0;1.3473497435543966;32.0;0.3950617283950617;portrait;short;tilt;0.5471380395575342;22002.809055657;14193214.993349398;40214.36541581075;0.19846890336963047;16527.30375868269;56772.85997339759;83274.02166324301
42;0;PV;46.5098019;6.6617476;60.0;-30.0;7.0;0.6;44.0;0.5432098765432098;portrait;short;max4dist;0.27777005503301433;13097.932293019121;25839.095217433583;47153.867221081004;0.0;0.0;0.0;83274.02166324301
43;0;ST;46.5098019;6.6617476;60.0;-30.0;7.0;0.6;44.0;0.5432098765432098;portrait;short;max4dist;0.0;0.0;0.0;19395.86;0.23109401645000233;19244.12813210333;86952.34015071919;83274.02166324301
44;0;PVT;46.5098019;6.6617476;60.0;-30.0;7.0;0.6;44.0;0.5432098765432098;portrait;short;max4dist;0.5471380395575342;22002.809055657;25839095.21743358;40214.36541581075;0.27238693931876556;22682.755885615345;103356.38086973433;83274.02166324301
45;0;PV;46.5098019;6.6617476;60.0;-30.0;45.0;1.661016875724958;32.0;0.3950617283950617;portrait;short;tilt+10;0.1869563746505639;8815.716066407364;12628.192304092167;47153.867221081004;0.0;0.0;0.0;83274.02166324301
46;0;ST;46.5098019;6.6617476;60.0;-30.0;45.0;1.661016875724958;32.0;0.3950617283950617;portrait;short;tilt+10;0.0;0.0;0.0;19395.86;0.14646092135362943;12196.389937620666;40788.32132891335;83274.02166324301
47;0;PVT;46.5098019;6.6617476;60.0;-30.0;45.0;1.661016875724958;32.0;0.3950617283950617;portrait;short;tilt+10;0.5471380395575342;22002.809055657;12628192.304092165;40214.36541581075;0.18932670356354983;15765.996013981436;50512.769216368666;83274.02166324301
48;0;PV;46.5098019;6.6617476;60.0;-30.0;55.0;1.924214850641711;28.0;0.345679012345679;portrait;short;tilt+20;0.16105689432236447;7594.455409916449;9904.592037786353;47153.867221081004;0.0;0.0;0.0;83274.02166324301
49;0;ST;46.5098019;6.6617476;60.0;-30.0;55.0;1.924214850641711;28.0;0.345679012345679;portrait;short;tilt+20;0.0;0.0;0.0;19395.86;0.13081435406787537;10893.437354511394;31530.296351793524;83274.02166324301
50;0;PVT;46.5098019;6.6617476;60.0;-30.0;55.0;1.924214850641711;28.0;0.345679012345679;portrait;short;tilt+20;0.5470817136279802;22000.54394414353;9904592.037786352;40214.36541581075;0.1709154487490624;14232.816781712323;39618.36815114541;83274.02166324301
51;0;PV;46.5098019;6.6617476;60.0;-30.0;65.0;2.1289465310214117;28.0;0.345679012345679;portrait;short;tilt+30;0.15366996328715488;7246.133044710894;9076.343673846495;47153.867221081004;0.0;0.0;0.0;83274.02166324301
52;0;ST;46.5098019;6.6617476;60.0;-30.0;65.0;2.1289465310214117;28.0;0.345679012345679;portrait;short;tilt+30;0.0;0.0;0.0;19395.86;0.1269975186617704;10575.594120218375;28532.80290362182;83274.02166324301
53;0;PVT;46.5098019;6.6617476;60.0;-30.0;65.0;2.1289465310214117;28.0;0.345679012345679;portrait;short;tilt+30;0.5470384337263935;21998.80347036596;9076343.673846494;40214.36541581075;0.16706647637012637;13912.29737244758;36305.37469538598;83274.02166324301
54;1;PV;46.5098019;6.6617476;60.0;-150.0;20.0;0.6;48.0;0.5413533834586467;east-west;south;tilt;0.29195957032782666;13767.0228131622;28109.62159117915;47153.867221081004;0.0;0.0;0.0;83274.02166324301
55;1;ST;46.5098019;6.6617476;60.0;-150.0;20.0;0.6;48.0;0.5413533834586467;east-west;south;tilt;0.0;0.0;0.0;19395.86;0.24749460786006217;20609.87133647465;94692.89795327639;83274.02166324301
56;1;PVT;46.5098019;6.6617476;60.0;-150.0;20.0;0.6;48.0;0.5413533834586467;east-west;south;tilt;0.5471380395575342;22002.809055657;28109621.59117915;40214.36541581075;0.28701475470911725;23900.87290131741;112438.4863647166;83274.02166324301
57;1;PV;46.5098019;6.6617476;60.0;60.0;20.0;0.6;60.0;0.6766917293233083;east-west;long;tilt;0.3188348664815294;15034.296959521129;35314.07311127521;47153.867221081004;0.0;0.0;0.0;83274.02166324301
58;1;ST;46.5098019;6.6617476;60.0;60.0;20.0;0.6;60.0;0.6766917293233083;east-west;long;tilt;0.0;0.0;0.0;19395.86;0.26465155882835756;22038.59964308368;119011.96527122713;83274.02166324301
59;1;PVT;46.5098019;6.6617476;60.0;60.0;20.0;0.6;60.0;0.6766917293233083;east-west;long;tilt;0.5471380395575342;22002.809055657;35314073.11127521;40214.36541581075;0.30442017769119883;25350.29247178518;141256.29244510084;83274.02166324301
60;1;PV;46.5098019;6.6617476;60.0;-30.0;20.0;0.6;60.0;0.6766917293233083;east-west;short;tilt;0.3162329135741159;14911.604817609446;35078.04592835974;47153.867221081004;0.0;0.0;0.0;83274.02166324301
61;1;ST;46.5098019;6.6617476;60.0;-30.0;20.0;0.6;60.0;0.6766917293233083;east-west;short;tilt;0.0;0.0;0.0;19395.86;0.2603362881442876;21679.24969865568;118153.36790593943;83274.02166324301
62;1;PVT;46.5098019;6.6617476;60.0;-30.0;20.0;0.6;60.0;0.6766917293233083;east-west;short;tilt;0.5471380395575342;22002.809055657;35078045.92835974;40214.36541581075;0.30138155517366993;25097.25415443406;140312.18371343895;83274.02166324301
63;1;PV;46.5098019;6.6617476;60.0;0.0;36.0;1.3807267153084744;32.0;0.3609022556390978;portrait;south;tilt;0.19930118490878476;9397.82161019295;12995.56719047124;47153.867221081004;0.0;0.0;0.0;83274.02166324301
64;1;ST;46.5098019;6.6617476;60.0;0.0;36.0;1.3807267153084744;32.0;0.3609022556390978;portrait;south;tilt;0.0;0.0;0.0;19395.86;0.158013910585302;13158.453813174183;42189.46769702126;83274.02166324301
65;1;PVT;46.5098019;6.6617476;60.0;0.0;36.0;1.3807267153084744;32.0;0.3609022556390978;portrait;south;tilt;0.5471380395575342;22002.809055657;12995567.190471241;40214.36541581075;0.1982352412656951;16507.845775577698;51982.26876188496;83274.02166324301
66;1;PV;46.5098019;6.6617476;60.0;0.0;7.0;0.6;44.0;0.4962406015037594;portrait;south;max4dist;0.2742207528565346;12930.5689694619;25174.307894230304;47153.867221081004;0.0;0.0;0.0;83274.02166324301
67;1;ST;46.5098019;6.6617476;60.0;0.0;7.0;0.6;44.0;0.4962406015037594;portrait;south;max4dist;0.0;0.0;0.0;19395.86;0.22759327362911966;18952.607198599704;84632.67159643659;83274.02166324301
68;1;PVT;46.5098019;6.6617476;60.0;0.0;7.0;0.6;44.0;0.4962406015037594;portrait;south;max4dist;0.5471380395575342;22002.809055657;25174307.894230306;40214.36541581075;0.2688419867521454;22387.553428787443;100697.23157692121;83274.02166324301
69;1;PV;46.5098019;6.6617476;60.0;0.0;46.0;1.689752636423808;31.0;0.349624060150376;portrait;south;tilt+10;0.1828887747134695;8623.912999065138;10958.034558323292;47153.867221081004;0.0;0.0;0.0;83274.02166324301
70;1;ST;46.5098019;6.6617476;60.0;0.0;46.0;1.689752636423808;31.0;0.349624060150376;portrait;south;tilt+10;0.0;0.0;0.0;19395.86;0.14846550909962578;12363.320021006639;34933.996599221195;83274.02166324301
71;1;PVT;46.5098019;6.6617476;60.0;0.0;46.0;1.689752636423808;31.0;0.349624060150376;portrait;south;tilt+10;0.5471229416846983;22002.201904281774;10958034.558323292;40214.36541581075;0.18878532832064066;15720.913520275473;43832.13823329317;83274.02166324301
72;1;PV;46.5098019;6.6617476;60.0;0.0;56.0;1.9474362787374955;29.0;0.32706766917293234;portrait;south;tilt+20;0.1610522692820229;7594.237321378291;8873.226705377652;47153.867221081004;0.0;0.0;0.0;83274.02166324301
73;1;ST;46.5098019;6.6617476;60.0;0.0;56.0;1.9474362787374955;29.0;0.32706766917293234;portrait;south;tilt+20;0.0;0.0;0.0;19395.86;0.1376438689661232;11462.158526097526;27671.903827221886;83274.02166324301
74;1;PVT;46.5098019;6.6617476;60.0;0.0;56.0;1.9474362787374955;29.0;0.32706766917293234;portrait;south;tilt+20;0.5470856383810522;22000.701775597732;8873226.705377651;40214.36541581075;0.17736449071957183;14769.854442471687;35492.90682151061;83274.02166324301
75;1;PV;46.5098019;6.6617476;60.0;0.0;66.0;2.14594805517205;29.0;0.32706766917293234;portrait;south;tilt+30;0.1478740873680309;6972.83508119066;7766.843830042922;47153.867221081004;0.0;0.0;0.0;83274.02166324301
76;1;ST;46.5098019;6.6617476;60.0;0.0;66.0;2.14594805517205;29.0;0.32706766917293234;portrait;south;tilt+30;0.0;0.0;0.0;19395.86;0.13076863933007205;10889.630504445231;23660.162484641238;83274.02166324301
77;1;PVT;46.5098019;6.6617476;60.0;0.0;66.0;2.14594805517205;29.0;0.32706766917293234;portrait;south;tilt+30;0.5470484889925995;21999.20783651552;7766843.830042922;40214.36541581075;0.17113746494390827;14251.304963131508;31067.375320171686;83274.02166324301
78;1;PV;46.5098019;6.6617476;60.0;60.0;26.0;1.0297481116299227;42.0;0.4736842105263158;portrait;long;tilt;0.2544511305512351;11998.354824266888;21670.451515470868;47153.867221081004;0.0;0.0;0.0;83274.02166324301
79;1;ST;46.5098019;6.6617476;60.0;60.0;26.0;1.0297481116299227;42.0;0.4736842105263158;portrait;long;tilt;0.0;0.0;0.0;19395.86;0.2083812820593439;17352.747396424154;72189.88398456757;83274.02166324301
80;1;PVT;46.5098019;6.6617476;60.0;60.0;26.0;1.0297481116299227;42.0;0.4736842105263158;portrait;long;tilt;0.5471380395575342;22002.809055657;21670451.515470874;40214.36541581075;0.25132771120276287;20929.069267272156;86681.80606188347;83274.02166324301
81;1;PV;46.5098019;6.6617476;60.0;60.0;7.0;0.6;54.0;0.6090225563909775;portrait;long;max4dist;0.29797172544122713;14050.519177092028;31529.69307187395;47153.867221081004;0.0;0.0;0.0;83274.02166324301
82;1;ST;46.5098019;6.6617476;60.0;60.0;7.0;0.6;54.0;0.6090225563909775;portrait;long;max4dist;0.0;0.0;0.0;19395.86;0.2460944916241817;20493.278026716882;106181.96986870299;83274.02166324301
83;1;PVT;46.5098019;6.6617476;60.0;60.0;7.0;0.6;54.0;0.6090225563909775;portrait;long;max4dist;0.5471380395575342;22002.809055657;31529693.071873948;40214.36541581075;0.28849458297592195;24024.104152465185;126118.7722874958;83274.02166324301
84;1;PV;46.5098019;6.6617476;60.0;60.0;36.0;1.3807267153084744;42.0;0.4736842105263158;portrait;long;tilt+10;0.24774434329953096;11682.103868719993;20188.801669514185;47153.867221081004;0.0;0.0;0.0;83274.02166324301
85;1;ST;46.5098019;6.6617476;60.0;60.0;36.0;1.3807267153084744;42.0;0.4736842105263158;portrait;long;tilt+10;0.0;0.0;0.0;19395.86;0.20123594834121303;16757.726721589424;66797.9489271672;83274.02166324301
86;1;PVT;46.5098019;6.6617476;60.0;60.0;36.0;1.3807267153084744;42.0;0.4736842105263158;portrait;long;tilt+10;0.5471380395575342;22002.809055657;20188801.669514187;40214.36541581075;0.2450680200523677;20407.79961080894;80755.20667805674;83274.02166324301
87;1;PV;46.5098019;6.6617476;60.0;60.0;46.0;1.689752636423808;36.0;0.406015037593985;portrait;long;tilt+20;0.22489653367922552;10604.741287591572;16095.06064673097;47153.867221081004;0.0;0.0;0.0;83274.02166324301
88;1;ST;46.5098019;6.6617476;60.0;60.0;46.0;1.689752636423808;36.0;0.406015037593985;portrait;long;tilt+20;0.0;0.0;0.0;19395.86;0.18499699212142126;15405.44352955403;52859.30004820698;83274.02166324301
89;1;PVT;46.5098019;6.6617476;60.0;60.0;46.0;1.689752636423808;36.0;0.406015037593985;portrait;long;tilt+20;0.5471380395575342;22002.809055657;16095060.646730969;40214.36541581075;0.22579209874421216;18802.61612221463;64380.24258692388;83274.02166324301
